lap,timestamp,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed
2,2025-09-05T00:27:38.589Z,,3.9,33.5305061340332,-86.62049102783203,-0.04,0.002,14.17,2.0,,0.0,0.0,
2,2025-09-05T00:27:38.805Z,,3.9,33.53048324584961,-86.62055206298828,-0.008,0.015,14.07,2.0,,0.0,0.0,
2,2025-09-05T00:27:39.021Z,,6.4,33.53046417236328,-86.62060546875,0.023,0.011,13.98,2.0,,0.0,0.0,
2,2025-09-05T00:27:39.236Z,,12.1,33.53044128417969,-86.62066650390625,0.029,0.128,13.97,2.0,,0.0,0.0,
2,2025-09-05T00:27:39.452Z,,15.1,33.5304069519043,-86.6207504272461,0.043,0.199,14.14,2.0,,0.0,0.0,
2,2025-09-05T00:27:39.668Z,,20.3,33.53038787841797,-86.62080383300781,0.049,0.353,14.22,2.0,,0.0,0.0,
2,2025-09-05T00:27:39.883Z,,26.200000000000003,33.530364990234375,-86.62086486816406,0.032,0.466,14.16,2.0,,0.0,0.0,
2,2025-09-05T00:27:40.098Z,,27.3,33.53033828735352,-86.62091827392578,0.03,0.552,14.16,2.0,,0.0,0.0,
2,2025-09-05T00:27:40.314Z,,27.700000000000003,33.530311584472656,-86.62097930908203,0.025,0.555,13.56,2.0,,0.0,0.0,
2,2025-09-05T00:27:40.532Z,,31.9,33.5302848815918,-86.62103271484375,0.023,0.629,12.63,2.0,,0.0,0.0,
2,2025-09-05T00:27:40.748Z,,26.6,33.53023910522461,-86.62110900878906,0.019,0.595,11.66,2.0,,0.0,0.0,
2,2025-09-05T00:27:40.963Z,,30.8,33.530208587646484,-86.62116241455078,-0.053,0.5710000000000001,0.5700000000000001,2.0,,0.0,0.0,
2,2025-09-05T00:27:41.178Z,,35.0,33.530174255371094,-86.62120819091797,-0.3,0.6900000000000001,2.17,2.0,,0.0,0.0,
2,2025-09-05T00:27:41.394Z,,34.9,33.5301399230957,-86.62126159667969,-0.171,0.718,12.04,2.0,,0.0,0.0,
2,2025-09-05T00:27:41.655Z,,35.9,33.53008270263672,-86.62132263183594,-0.052,0.728,16.6,2.0,,0.0,0.0,
2,2025-09-05T00:27:41.872Z,,42.2,33.5300407409668,-86.62136840820312,0.049,0.806,16.39,2.0,,0.0,0.0,
2,2025-09-05T00:27:42.132Z,,31.6,33.53000259399414,-86.62140655517578,0.02,0.732,14.65,2.0,,0.0,0.0,
2,2025-09-05T00:27:42.348Z,,19.0,33.52993392944336,-86.6214599609375,0.05,0.544,11.42,2.0,,0.0,0.0,
2,2025-09-05T00:27:42.563Z,,4.3,33.52988815307617,-86.62149810791016,-0.252,0.104,0.4,2.0,,0.0,0.0,
2,2025-09-05T00:27:42.779Z,,-10.0,33.529842376708984,-86.62152862548828,-0.243,-0.142,0.38,2.0,,10.62,10.65,
2,2025-09-05T00:27:42.994Z,,-17.8,33.5297966003418,-86.6215591430664,-0.368,-0.369,0.34,2.0,,12.33,12.56,
2,2025-09-05T00:27:43.209Z,,-26.0,33.529754638671875,-86.62158966064453,-0.377,-0.521,0.35,2.0,,12.53,12.56,
2,2025-09-05T00:27:43.425Z,,-27.6,33.52970886230469,-86.62162780761719,-0.379,-0.622,0.31,2.0,,12.175,12.36,
2,2025-09-05T00:27:43.642Z,,-30.0,33.5296516418457,-86.62167358398438,-0.198,-0.661,0.33,2.0,,0.0,0.0,
2,2025-09-05T00:27:43.856Z,,-35.7,33.52961349487305,-86.62171173095703,-0.164,-0.6990000000000001,2.05,2.0,,0.0,0.0,
2,2025-09-05T00:27:44.072Z,,-36.0,33.529579162597656,-86.62174987792969,-0.147,-0.704,7.63,2.0,,0.0,0.0,
2,2025-09-05T00:27:44.288Z,,-40.5,33.529544830322266,-86.62178802490234,-0.093,-0.811,14.91,2.0,,0.0,0.0,
2,2025-09-05T00:27:44.505Z,,-40.5,33.52951431274414,-86.62183380126953,0.127,-0.8290000000000001,18.34,2.0,,0.0,0.0,
2,2025-09-05T00:27:44.721Z,,-49.7,33.52948760986328,-86.62187194824219,0.091,-0.9,24.88,2.0,,0.0,0.0,
2,2025-09-05T00:27:44.936Z,,-47.2,33.52946090698242,-86.6219253540039,0.088,-0.96,36.53,2.0,,0.0,0.0,
2,2025-09-05T00:27:45.152Z,,-38.0,33.52942657470703,-86.62199401855469,0.084,-0.908,40.26,2.0,,0.0,0.0,
2,2025-09-05T00:27:45.367Z,,-39.0,33.5294075012207,-86.6220474243164,0.184,-0.998,45.55,2.0,,0.0,0.0,
2,2025-09-05T00:27:45.582Z,,-38.8,33.52939224243164,-86.62210083007812,0.206,-0.769,88.87,2.0,,0.0,0.0,
2,2025-09-05T00:27:45.797Z,,-40.400000000000006,33.52937698364258,-86.62215423583984,0.189,-0.788,100.0,2.0,,0.0,0.0,
2,2025-09-05T00:27:46.055Z,2841.0,-43.2,33.52936172485352,-86.62223815917969,0.252,-0.846,100.0,2.0,5674.0,0.0,0.0,
2,2025-09-05T00:27:46.272Z,2846.0,-40.1,33.52935791015625,-86.62229919433594,0.251,-0.839,99.57,2.0,5765.0,0.0,0.0,
2,2025-09-05T00:27:46.488Z,2852.0,-27.9,33.529354095458984,-86.62236022949219,0.269,-0.788,99.01,2.0,5828.0,0.0,0.0,
2,2025-09-05T00:27:46.705Z,2858.0,-17.900000000000002,33.529354095458984,-86.62242126464844,0.282,-0.712,98.66,2.0,5917.0,0.0,0.0,
2,2025-09-05T00:27:46.921Z,2863.0,-16.900000000000002,33.529354095458984,-86.62248229980469,0.263,-0.505,88.06,2.0,5976.0,0.0,0.0,
2,2025-09-05T00:27:47.135Z,2869.0,-17.3,33.52936172485352,-86.62254333496094,0.18,-0.489,30.07,2.0,6016.0,0.0,0.0,
2,2025-09-05T00:27:47.352Z,2875.0,-15.3,33.52936935424805,-86.62263488769531,0.157,-0.479,12.47,2.0,6095.0,0.0,0.0,
2,2025-09-05T00:27:47.568Z,2881.0,-5.7,33.529380798339844,-86.62269592285156,-0.349,-0.379,0.0,2.0,6083.0,0.0,0.0,
2,2025-09-05T00:27:47.784Z,2887.0,-1.2000000000000002,33.52939224243164,-86.62275695800781,-0.179,-0.166,0.0,2.0,6094.0,0.0,0.0,
2,2025-09-05T00:27:48.003Z,2899.0,-3.6,33.52940368652344,-86.62281799316406,-0.225,-0.087,0.0,2.0,5905.0,4.24,4.3950000000000005,
2,2025-09-05T00:27:48.218Z,2904.0,-5.9,33.529415130615234,-86.62287902832031,-0.239,-0.174,0.0,2.0,5831.0,4.5,4.87,
2,2025-09-05T00:27:48.434Z,2910.0,-4.0,33.52942657470703,-86.62294006347656,-0.235,-0.172,0.0,2.0,5768.0,4.53,4.87,
2,2025-09-05T00:27:48.649Z,2916.0,-1.1,33.52944564819336,-86.6230239868164,-0.201,-0.097,0.0,2.0,5677.0,2.275,2.915,
2,2025-09-05T00:27:48.865Z,2921.0,-11.9,33.52946090698242,-86.62307739257812,-0.151,-0.127,0.0,2.0,5606.0,0.0,0.0,
2,2025-09-05T00:27:49.081Z,2927.0,1.3,33.52947235107422,-86.62313079833984,-0.151,-0.262,7.72,2.0,5555.0,0.0,0.0,
2,2025-09-05T00:27:49.295Z,2932.0,4.3,33.52948760986328,-86.6231918334961,-0.056,0.003,11.97,2.0,5516.0,0.0,0.0,
2,2025-09-05T00:27:49.512Z,2937.0,0.3,33.52949905395508,-86.62324523925781,0.087,0.016,12.25,2.0,5508.0,0.0,0.0,
2,2025-09-05T00:27:49.728Z,2943.0,-2.6,33.52951431274414,-86.62329864501953,0.022,-0.09,9.56,2.0,5676.0,0.0,0.0,
2,2025-09-05T00:27:49.946Z,2948.0,-5.300000000000001,33.529537200927734,-86.62338256835938,-0.062,-0.148,8.950000000000001,2.0,5555.0,0.0,0.0,
2,2025-09-05T00:27:50.163Z,2954.0,-8.5,33.5295524597168,-86.6234359741211,-0.151,-0.211,8.8,2.0,5541.0,0.0,0.0,
2,2025-09-05T00:27:50.377Z,2959.0,-15.7,33.52956771850586,-86.62348937988281,-0.166,-0.315,0.0,2.0,5546.0,0.0,0.0,
2,2025-09-05T00:27:50.593Z,2965.0,-19.200000000000003,33.52958297729492,-86.62354278564453,-0.299,-0.423,0.0,2.0,5597.0,9.215,9.155,
2,2025-09-05T00:27:50.808Z,2976.0,-20.4,33.52960205078125,-86.62359619140625,-0.359,-0.462,0.0,2.0,5522.0,11.81,11.87,
2,2025-09-05T00:27:51.024Z,2981.0,-22.0,33.52962112426758,-86.62364959716797,-0.359,-0.47,0.0,2.0,5401.0,11.84,12.21,
2,2025-09-05T00:27:51.239Z,2986.0,-27.6,33.529640197753906,-86.62369537353516,-0.375,-0.466,0.0,2.0,5299.0,11.84,12.055,
2,2025-09-05T00:27:51.455Z,2991.0,-28.6,33.52967071533203,-86.62377166748047,-0.174,-0.606,0.0,2.0,5186.0,0.0,0.0,
2,2025-09-05T00:27:51.669Z,2996.0,-30.3,33.529693603515625,-86.62381744384766,-0.146,-0.585,6.16,2.0,5083.0,0.0,0.0,
2,2025-09-05T00:27:51.885Z,3001.0,-32.5,33.529720306396484,-86.62385559082031,-0.084,-0.625,16.87,2.0,5060.0,0.0,0.0,
2,2025-09-05T00:27:52.102Z,3006.0,-30.5,33.52974319458008,-86.6239013671875,-0.011,-0.587,29.28,2.0,5048.0,0.0,0.0,
2,2025-09-05T00:27:52.318Z,3011.0,-31.9,33.5297737121582,-86.62393951416016,0.138,-0.597,33.160000000000004,2.0,5272.0,0.0,0.0,
2,2025-09-05T00:27:52.534Z,3016.0,-33.9,33.52980422973633,-86.62397766113281,0.154,-0.599,40.97,2.0,5204.0,0.0,0.0,
2,2025-09-05T00:27:52.750Z,3021.0,-38.400000000000006,33.52985000610352,-86.62403106689453,0.157,-0.717,37.22,2.0,5182.0,0.0,0.0,
2,2025-09-05T00:27:52.964Z,3026.0,-37.7,33.52988815307617,-86.62406921386719,0.089,-0.755,18.93,2.0,5230.0,0.0,0.0,
2,2025-09-05T00:27:53.179Z,3031.0,-39.400000000000006,33.52992248535156,-86.62409973144531,0.079,-0.798,19.98,2.0,5287.0,0.0,0.0,
2,2025-09-05T00:27:53.394Z,3037.0,-40.1,33.52996063232422,-86.62413024902344,0.079,-0.786,22.31,2.0,5322.0,0.0,0.0,
2,2025-09-05T00:27:53.612Z,3047.0,-35.6,33.53000259399414,-86.62416076660156,0.074,-0.729,25.02,2.0,5384.0,0.0,0.0,
2,2025-09-05T00:27:53.828Z,3052.0,-36.4,33.53004455566406,-86.62418365478516,0.06,-0.713,30.07,2.0,5397.0,0.0,0.0,
2,2025-09-05T00:27:54.045Z,3058.0,-35.1,33.53010940551758,-86.62421417236328,0.12,-0.7010000000000001,65.39,2.0,5409.0,0.0,0.0,
2,2025-09-05T00:27:54.261Z,3063.0,-29.9,33.530155181884766,-86.62422943115234,0.282,-0.659,97.74,2.0,5455.0,0.0,0.0,
2,2025-09-05T00:27:54.475Z,3068.0,-28.9,33.53020095825195,-86.6242446899414,0.259,-0.5700000000000001,85.09,2.0,5551.0,0.0,0.0,
2,2025-09-05T00:27:54.692Z,3074.0,-26.4,33.53024673461914,-86.62425231933594,0.235,-0.557,50.14,2.0,5608.0,0.0,0.0,
2,2025-09-05T00:27:54.907Z,3079.0,-26.1,33.530296325683594,-86.624267578125,0.082,-0.559,0.0,2.0,5676.0,0.0,0.0,
2,2025-09-05T00:27:55.122Z,3085.0,-19.9,33.53034591674805,-86.624267578125,-0.167,-0.542,0.0,2.0,5696.0,0.0,0.0,
2,2025-09-05T00:27:55.337Z,3090.0,-15.7,33.530391693115234,-86.62427520751953,-0.367,-0.382,0.0,2.0,5422.0,9.4,9.4,
2,2025-09-05T00:27:55.552Z,3096.0,-16.400000000000002,33.53046417236328,-86.62427520751953,-0.197,-0.308,0.0,2.0,5606.0,0.0,2.105,
2,2025-09-05T00:27:55.768Z,3101.0,-20.3,33.53050994873047,-86.62427520751953,-0.136,-0.355,0.0,2.0,5471.0,0.0,0.0,
2,2025-09-05T00:27:55.983Z,3106.0,-19.8,33.530555725097656,-86.62427520751953,-0.627,-0.434,5.26,1.0,5297.0,0.0,0.0,
2,2025-09-05T00:27:56.198Z,3111.0,-20.1,33.530601501464844,-86.62427520751953,-0.059,-0.479,17.43,1.0,5208.0,0.0,0.0,
2,2025-09-05T00:27:56.457Z,3121.0,-19.900000000000002,33.53065299987793,-86.62426376342773,0.418,-0.375,32.08,1.0,6454.0,0.0,0.0,89.36
2,2025-09-05T00:27:56.675Z,,-22.8,33.530704498291016,-86.62425231933594,0.214,-0.405,44.51,1.0,,0.0,0.0,87.88
2,2025-09-05T00:27:56.892Z,,-27.3,33.5307502746582,-86.6242446899414,0.134,-0.47,37.02,1.0,,0.0,0.0,88.28
2,2025-09-05T00:27:57.107Z,,-26.5,33.530792236328125,-86.62422943115234,0.133,-0.488,20.07,1.0,,0.0,0.0,89.13
2,2025-09-05T00:27:57.322Z,,-26.4,33.53083419799805,-86.62422180175781,0.059,-0.53,10.39,1.0,,0.0,0.0,90.22
2,2025-09-05T00:27:57.539Z,,-24.1,33.53087615966797,-86.62419891357422,-0.058,-0.531,0.08,1.0,,0.0,0.0,91.07
2,2025-09-05T00:27:57.755Z,,-23.9,33.530941009521484,-86.6241683959961,-0.182,-0.514,6.05,1.0,,0.0,0.0,91.49
2,2025-09-05T00:27:57.969Z,,-22.3,33.53097915649414,-86.62415313720703,-0.199,-0.451,0.0,1.0,,0.0,0.0,91.13
2,2025-09-05T00:27:58.184Z,,-19.0,33.5310173034668,-86.62413024902344,-0.153,-0.377,0.0,1.0,,0.0,0.0,89.75
2,2025-09-05T00:27:58.402Z,,-20.200000000000003,33.53105545043945,-86.62409973144531,-0.139,-0.372,4.91,1.0,,0.0,0.0,86.53
2,2025-09-05T00:27:58.618Z,,-20.200000000000003,33.531089782714844,-86.62407684326172,-0.169,-0.351,2.3000000000000003,1.0,,0.0,0.0,85.05
2,2025-09-05T00:27:58.877Z,,-32.0,33.5311393737793,-86.62403869628906,-0.168,-0.472,6.890000000000001,1.0,,0.0,0.0,
2,2025-09-05T00:27:59.092Z,,-34.7,33.53117370605469,-86.62400817871094,-0.137,-0.577,0.5,1.0,,0.0,0.0,
2,2025-09-05T00:27:59.308Z,,-35.5,33.53120422363281,-86.62397766113281,-0.172,-0.585,0.0,1.0,,0.0,0.0,
2,2025-09-05T00:27:59.525Z,,-35.0,33.53123092651367,-86.62394714355469,-0.295,-0.554,0.0,1.0,,9.31,9.155,
2,2025-09-05T00:27:59.742Z,,-40.1,33.53126907348633,-86.62389373779297,-0.374,-0.554,0.0,1.0,,12.42,12.895,
2,2025-09-05T00:27:59.957Z,,-44.0,33.53129196166992,-86.62386322021484,-0.207,-0.589,0.0,1.0,,4.5,4.87,
2,2025-09-05T00:28:00.175Z,,-45.2,33.53131103515625,-86.62382507324219,-0.188,-0.67,0.0,1.0,,0.0,0.0,
2,2025-09-05T00:28:00.392Z,,-49.0,33.53133010864258,-86.62379455566406,-0.176,-0.632,1.35,1.0,,0.0,0.0,
2,2025-09-05T00:28:00.606Z,,-60.5,33.53134536743164,-86.6237564086914,-0.182,-0.761,4.34,1.0,,0.0,0.0,
2,2025-09-05T00:28:00.822Z,,-64.60000000000001,33.5313606262207,-86.62371826171875,-0.177,-0.8190000000000001,7.62,1.0,,0.0,0.0,
2,2025-09-05T00:28:01.036Z,,-58.8,33.5313720703125,-86.6236801147461,-0.113,-0.778,14.5,1.0,,0.0,0.0,
2,2025-09-05T00:28:01.252Z,,-60.0,33.53137969970703,-86.62362670898438,0.352,-0.744,18.23,1.0,,0.0,0.0,
2,2025-09-05T00:28:01.468Z,,-56.0,33.5313835144043,-86.62358856201172,0.085,-0.671,6.26,1.0,,0.0,0.0,
2,2025-09-05T00:28:01.727Z,,-64.2,33.5313835144043,-86.62354278564453,-0.306,-0.769,1.51,1.0,,0.0,0.0,
2,2025-09-05T00:28:01.942Z,,-62.1,33.5313835144043,-86.62348937988281,-0.122,-0.85,2.07,1.0,,0.0,0.0,
2,2025-09-05T00:28:02.157Z,,-62.1,33.531375885009766,-86.62345123291016,-0.154,-0.742,17.490000000000002,1.0,,0.0,0.0,
2,2025-09-05T00:28:02.375Z,,-61.400000000000006,33.531368255615234,-86.6234130859375,0.31,-0.778,19.81,1.0,,0.0,0.0,
2,2025-09-05T00:28:02.592Z,,-52.1,33.53135681152344,-86.62337493896484,0.091,-0.7030000000000001,20.58,1.0,,0.0,0.0,
2,2025-09-05T00:28:02.807Z,,-49.3,33.531341552734375,-86.62333679199219,0.071,-0.603,26.92,1.0,,0.0,0.0,
2,2025-09-05T00:28:03.022Z,,-46.6,33.53132247924805,-86.62329864501953,0.143,-0.594,26.42,1.0,,0.0,0.0,
2,2025-09-05T00:28:03.238Z,,-40.3,33.53130340576172,-86.6232681274414,0.122,-0.577,29.93,1.0,,0.0,0.0,
2,2025-09-05T00:28:03.453Z,,-34.7,33.53126907348633,-86.62322235107422,0.205,-0.492,59.4,1.0,,0.0,0.0,
2,2025-09-05T00:28:03.668Z,,-25.9,33.531246185302734,-86.62318420410156,0.341,-0.408,99.2,1.0,,0.0,0.0,
2,2025-09-05T00:28:03.883Z,,-11.0,33.531219482421875,-86.62315368652344,0.346,-0.263,20.34,1.0,,0.0,0.0,
2,2025-09-05T00:28:04.098Z,,-3.1,33.53118896484375,-86.62312316894531,0.067,-0.081,16.0,1.0,,0.0,0.0,
2,2025-09-05T00:28:04.313Z,,0.3,33.53116226196289,-86.62309265136719,0.085,-0.023,4.21,1.0,,0.0,0.0,
2,2025-09-05T00:28:04.532Z,,13.3,33.531131744384766,-86.62306213378906,-0.35,0.097,8.49,1.0,,0.0,0.0,
2,2025-09-05T00:28:04.748Z,,14.6,33.53108596801758,-86.62301635742188,0.242,0.192,28.18,1.0,,0.0,0.0,
2,2025-09-05T00:28:04.963Z,,16.2,33.53105545043945,-86.62298583984375,0.042,0.213,22.77,1.0,,0.0,0.0,
2,2025-09-05T00:28:05.178Z,,14.0,33.53102493286133,-86.6229476928711,0.042,0.126,15.76,1.0,,0.0,0.0,
2,2025-09-05T00:28:05.394Z,,28.0,33.5309944152832,-86.62291717529297,0.216,0.347,15.34,1.0,,0.0,0.0,
2,2025-09-05T00:28:05.655Z,,24.25,33.53095626831055,-86.62287139892578,0.10650000000000001,0.382,13.45,1.0,,0.0,0.0,
2,2025-09-05T00:28:05.872Z,,29.700000000000003,33.53091812133789,-86.6228256225586,-0.017,0.347,10.2,1.0,,0.0,0.0,
2,2025-09-05T00:28:06.089Z,,39.5,33.530887603759766,-86.62278747558594,-0.035,0.5630000000000001,0.18,1.0,,0.0,0.0,
2,2025-09-05T00:28:06.305Z,,45.5,33.530860900878906,-86.62274932861328,-0.136,0.707,0.09,1.0,,0.0,0.0,
2,2025-09-05T00:28:06.521Z,,47.7,33.53083419799805,-86.62271118164062,-0.187,0.741,17.78,1.0,,0.0,0.0,
2,2025-09-05T00:28:06.736Z,,40.7,33.53081130981445,-86.62266540527344,0.304,0.637,18.81,1.0,,0.0,0.0,
2,2025-09-05T00:28:06.952Z,,44.7,33.53078079223633,-86.62260437011719,0.177,0.647,14.77,1.0,,0.0,0.0,
2,2025-09-05T00:28:07.166Z,,55.400000000000006,33.53076171875,-86.62255859375,-0.057,0.715,12.24,1.0,,0.0,0.0,
2,2025-09-05T00:28:07.382Z,,62.0,33.53074645996094,-86.62250518798828,0.032,0.964,11.5,1.0,,0.0,0.0,
2,2025-09-05T00:28:07.598Z,,56.3,33.530731201171875,-86.6224594116211,-0.058,0.976,11.09,1.0,,0.0,0.0,
2,2025-09-05T00:28:07.814Z,,52.3,33.53071975708008,-86.6224136352539,-0.043,0.8280000000000001,12.29,1.0,,0.0,0.0,
2,2025-09-05T00:28:08.032Z,,52.7,33.53071212768555,-86.62236022949219,0.013,0.8200000000000001,15.14,1.0,,0.0,0.0,
2,2025-09-05T00:28:08.248Z,,55.1,33.53070831298828,-86.62228393554688,0.099,0.8200000000000001,15.93,1.0,,0.0,0.0,
2,2025-09-05T00:28:08.464Z,,54.1,33.53070831298828,-86.62223815917969,0.011,0.855,11.15,1.0,,0.0,0.0,
2,2025-09-05T00:28:08.679Z,,53.6,33.53071212768555,-86.62218475341797,-0.069,0.85,9.74,1.0,,0.0,0.0,
2,2025-09-05T00:28:08.895Z,,48.0,33.53071975708008,-86.62213897705078,-0.165,0.8130000000000001,13.33,1.0,,0.0,0.0,
2,2025-09-05T00:28:09.111Z,,47.6,33.53072738647461,-86.62208557128906,0.281,0.776,17.28,1.0,,0.0,0.0,
2,2025-09-05T00:28:09.325Z,,47.3,33.53074264526367,-86.62203979492188,-0.016,0.75,19.16,1.0,,0.0,0.0,
2,2025-09-05T00:28:09.583Z,3415.0,44.8,33.530765533447266,-86.6219711303711,0.025,0.712,18.6,1.0,6649.0,0.0,0.0,
2,2025-09-05T00:28:09.798Z,3421.0,37.8,33.53078842163086,-86.62191772460938,0.108,0.663,17.87,1.0,6917.0,0.0,0.0,
2,2025-09-05T00:28:10.014Z,3431.0,37.1,33.53081130981445,-86.62187194824219,0.091,0.588,17.54,1.0,6919.0,0.0,0.0,
2,2025-09-05T00:28:10.275Z,,24.700000000000003,33.53084945678711,-86.6218032836914,0.079,0.561,14.64,1.0,,0.0,0.0,94.05
2,2025-09-05T00:28:10.492Z,,15.7,33.53087615966797,-86.62175750732422,0.028,0.225,14.71,1.0,,0.0,0.0,94.83
2,2025-09-05T00:28:10.707Z,,17.900000000000002,33.530906677246094,-86.62171936035156,-0.041,0.245,0.19,1.0,,0.0,0.0,95.7
2,2025-09-05T00:28:10.922Z,,17.0,33.53093719482422,-86.62167358398438,-0.142,0.275,0.16,1.0,,0.0,0.0,96.42
2,2025-09-05T00:28:11.137Z,,7.800000000000001,33.53097152709961,-86.62162780761719,-0.223,0.154,0.17,1.0,,0.0,0.0,96.88
2,2025-09-05T00:28:11.355Z,,13.8,33.5310173034668,-86.62156677246094,-0.161,0.146,0.13,1.0,,0.0,0.0,96.03
2,2025-09-05T00:28:11.572Z,,7.1000000000000005,33.53105163574219,-86.62152862548828,-0.157,0.082,2.0,1.0,,0.0,0.0,95.04
2,2025-09-05T00:28:11.788Z,,6.5,33.53108215332031,-86.62149047851562,-0.155,0.033,6.98,1.0,,0.0,0.0,94.0
2,2025-09-05T00:28:12.003Z,,5.800000000000001,33.53111267089844,-86.62145233154297,-0.057,0.043,28.92,1.0,,0.0,0.0,91.96
2,2025-09-05T00:28:12.218Z,,5.9,33.53114700317383,-86.62141418457031,-0.028,0.019,17.02,1.0,,0.0,0.0,90.96
2,2025-09-05T00:28:12.434Z,,5.9,33.53117752075195,-86.62137603759766,-0.036,0.04,7.84,1.0,,0.0,0.0,91.2
2,2025-09-05T00:28:12.651Z,,-0.5,33.531227111816406,-86.6213150024414,-0.093,-0.01,10.52,1.0,,0.0,0.0,92.39
2,2025-09-05T00:28:12.865Z,,-0.6000000000000001,33.53125762939453,-86.62127685546875,-0.044,-0.063,4.4,1.0,,0.0,0.0,92.51
2,2025-09-05T00:28:13.081Z,,3.7,33.531288146972656,-86.6212387084961,-0.173,-0.047,0.25,1.0,,0.0,0.0,91.35
2,2025-09-05T00:28:13.297Z,,3.9,33.53132247924805,-86.62120056152344,-0.214,0.007,4.09,1.0,,0.0,0.0,91.48
2,2025-09-05T00:28:13.512Z,,3.3000000000000003,33.53135299682617,-86.62116241455078,-0.151,-0.012,22.52,1.0,,0.0,0.0,90.3
2,2025-09-05T00:28:13.728Z,,1.8,33.5313835144043,-86.62113189697266,0.48,-0.056,22.63,1.0,,0.0,0.0,89.17
2,2025-09-05T00:28:13.946Z,,2.0,33.531429290771484,-86.6210708618164,0.156,-0.018,13.04,1.0,,0.0,0.0,88.07000000000001
2,2025-09-05T00:28:14.163Z,,3.9,33.53145980834961,-86.62103271484375,-0.041,0.007,16.91,1.0,,0.0,0.0,88.04
2,2025-09-05T00:28:14.377Z,,4.6000000000000005,33.531490325927734,-86.6209945678711,0.176,0.026,13.6,1.0,,0.0,0.0,89.39
2,2025-09-05T00:28:14.593Z,,4.6000000000000005,33.53152084350586,-86.62095642089844,-0.05,0.036,0.21,1.0,,0.0,0.0,90.22
2,2025-09-05T00:28:14.808Z,,7.0,33.531551361083984,-86.62091827392578,-0.108,0.025,7.22,1.0,,0.0,0.0,91.02
2,2025-09-05T00:28:15.025Z,,7.7,33.53158187866211,-86.62088012695312,0.271,0.076,59.47,1.0,,0.0,0.0,90.46
2,2025-09-05T00:28:15.241Z,,4.9,33.5316276550293,-86.6208267211914,-0.384,0.08,10.83,1.0,,0.0,0.0,89.23
2,2025-09-05T00:28:15.455Z,,2.2,33.53166198730469,-86.62078857421875,-0.035,-0.005,54.94,1.0,,0.0,0.0,89.92
2,2025-09-05T00:28:15.672Z,,2.0,33.53169250488281,-86.6207504272461,0.164,-0.033,33.75,1.0,,0.0,0.0,90.64
2,2025-09-05T00:28:15.888Z,,0.5,33.53172302246094,-86.62071228027344,-0.082,-0.062,0.0,1.0,,0.0,0.0,89.83
2,2025-09-05T00:28:16.105Z,,1.0,33.53175735473633,-86.62067413330078,-0.044,-0.065,40.24,1.0,,0.0,0.0,91.43
2,2025-09-05T00:28:16.321Z,,3.1,33.53178787231445,-86.62063598632812,-0.077,-0.027,6.8500000000000005,1.0,,0.0,0.0,92.15
2,2025-09-05T00:28:16.535Z,,3.1,33.53181838989258,-86.62059020996094,-0.21,-0.02,77.56,1.0,,0.0,0.0,90.86
2,2025-09-05T00:28:16.752Z,,5.0,33.531864166259766,-86.62053680419922,0.62,-0.048,100.0,1.0,,0.0,0.0,92.14
2,2025-09-05T00:28:16.968Z,,6.1000000000000005,33.53189849853516,-86.62049865722656,0.423,0.021,100.0,1.0,,0.0,0.0,91.72
2,2025-09-05T00:28:17.184Z,,4.0,33.53192901611328,-86.62045288085938,0.25,0.112,100.0,2.0,,0.0,0.0,91.64
2,2025-09-05T00:28:17.403Z,,5.1000000000000005,33.53196334838867,-86.62041473388672,0.299,0.052,100.0,2.0,,0.0,0.0,96.32
2,2025-09-05T00:28:17.617Z,,4.7,33.53199768066406,-86.62036895751953,0.312,0.03,100.0,2.0,,0.0,0.0,98.51
2,2025-09-05T00:28:17.832Z,,5.1000000000000005,33.53203201293945,-86.62033081054688,0.295,0.018,100.0,2.0,,0.0,0.0,100.93
2,2025-09-05T00:28:18.048Z,,3.7,33.53208541870117,-86.6202621459961,0.28,0.006,100.0,2.0,,0.0,0.0,102.87
2,2025-09-05T00:28:18.263Z,,3.4000000000000004,33.53212356567383,-86.6202163696289,0.261,0.013,100.0,2.0,,0.0,0.0,104.8
2,2025-09-05T00:28:18.478Z,,3.2,33.532161712646484,-86.62017059326172,0.261,-0.021,100.0,2.0,,0.0,0.0,106.69
2,2025-09-05T00:28:18.693Z,,3.4000000000000004,33.53219985961914,-86.62012481689453,0.258,-0.015,100.0,2.0,,0.0,0.0,108.6
2,2025-09-05T00:28:18.908Z,,3.7,33.5322380065918,-86.62007141113281,0.253,-0.006,100.0,2.0,,0.0,0.0,110.44
2,2025-09-05T00:28:19.123Z,,3.7,33.53227615356445,-86.62002563476562,0.252,0.02,100.0,2.0,,0.0,0.0,112.3
2,2025-09-05T00:28:19.338Z,,3.7,33.532318115234375,-86.61997985839844,0.245,-0.012,100.0,2.0,,0.0,0.0,114.13
2,2025-09-05T00:28:19.555Z,,3.3000000000000003,33.53237533569336,-86.61990356445312,0.259,0.001,100.0,2.0,,0.0,0.0,115.91
2,2025-09-05T00:28:19.772Z,,3.2,33.53241729736328,-86.6198501586914,0.236,-0.031,100.0,2.0,,0.0,0.0,117.71
